REF_DATE,GEO,DGUID,Products,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2020-09,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.67,,,,2
2020-09,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.63,,,,2
2020-09,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.67,,,,2
2020-09,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.62,,,,2
2020-09,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.63,,,,2
2020-09,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.74,,,,2
2020-09,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.72,,,,2
2020-09,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.91,,,,2
2020-09,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.90,,,,2
2020-10,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.58,,,,2
2020-10,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.72,,,,2
2020-10,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.56,,,,2
2020-10,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.49,,,,2
2020-10,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.54,,,,2
2020-10,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.52,,,,2
2020-10,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.54,,,,2
2020-10,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.50,,,,2
2020-10,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.51,,,,2
2020-10,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.63,,,,2
2020-10,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.78,,,,2
2020-11,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.58,,,,2
2020-11,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.71,,,,2
2020-11,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.64,,,,2
2020-11,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.61,,,,2
2020-11,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.63,,,,2
2020-11,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.53,,,,2
2020-11,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.48,,,,2
2020-11,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.68,,,,2
2020-11,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.65,,,,2
2020-11,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.72,,,,2
2020-11,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.80,,,,2
2020-12,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.61,,,,2
2020-12,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.39,,,,2
2020-12,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.58,,,,2
2020-12,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.56,,,,2
2020-12,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.57,,,,2
2020-12,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.57,,,,2
2020-12,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.49,,,,2
2020-12,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.72,,,,2
2020-12,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.66,,,,2
2020-12,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.76,,,,2
2020-12,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.84,,,,2
2021-01,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.55,,,,2
2021-01,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.53,,,,2
2021-01,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.49,,,,2
2021-01,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.50,,,,2
2021-01,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.50,,,,2
2021-01,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.46,,,,2
2021-01,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.44,,,,2
2021-01,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.65,,,,2
2021-01,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.60,,,,2
2021-01,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.76,,,,2
2021-01,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.88,,,,2
2021-02,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.47,,,,2
2021-02,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.59,,,,2
2021-02,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.50,,,,2
2021-02,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.49,,,,2
2021-02,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.56,,,,2
2021-02,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.50,,,,2
2021-02,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.33,,,,2
2021-02,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.51,,,,2
2021-02,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.47,,,,2
2021-02,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.57,,,,2
2021-02,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.68,,,,2
2021-03,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.59,,,,2
2021-03,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.77,,,,2
2021-03,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.70,,,,2
2021-03,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.63,,,,2
2021-03,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.67,,,,2
2021-03,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.66,,,,2
2021-03,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.42,,,,2
2021-03,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.62,,,,2
2021-03,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.59,,,,2
2021-03,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.70,,,,2
2021-03,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.82,,,,2
2021-04,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.76,,,,2
2021-04,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.75,,,,2
2021-04,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.80,,,,2
2021-04,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.80,,,,2
2021-04,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.82,,,,2
2021-04,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.94,,,,2
2021-04,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.66,,,,2
2021-04,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.52,,,,2
2021-04,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.55,,,,2
2021-04,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.70,,,,2
2021-04,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.87,,,,2
2021-05,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.73,,,,2
2021-05,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.74,,,,2
2021-05,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.78,,,,2
2021-05,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.73,,,,2
2021-05,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.72,,,,2
2021-05,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.82,,,,2
2021-05,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.69,,,,2
2021-05,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.47,,,,2
2021-05,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.54,,,,2
2021-05,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.62,,,,2
2021-05,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.88,,,,2
2021-06,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.82,,,,2
2021-06,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.86,,,,2
2021-06,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.71,,,,2
2021-06,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.71,,,,2
2021-06,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.84,,,,2
2021-06,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.02,,,,2
2021-06,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.70,,,,2
2021-06,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.64,,,,2
2021-06,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.67,,,,2
2021-06,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.69,,,,2
2021-06,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.02,,,,2
2021-07,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.75,,,,2
2021-07,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.13,,,,2
2021-07,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.83,,,,2
2021-07,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.90,,,,2
2021-07,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.92,,,,2
2021-07,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.89,,,,2
2021-07,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.64,,,,2
2021-07,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.56,,,,2
2021-07,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.58,,,,2
2021-07,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.65,,,,2
2021-07,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.83,,,,2
2021-08,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.81,,,,2
2021-08,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.90,,,,2
2021-08,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.89,,,,2
2021-08,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.82,,,,2
2021-08,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.86,,,,2
2021-08,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.89,,,,2
2021-08,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.71,,,,2
2021-08,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.61,,,,2
2021-08,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.58,,,,2
2021-08,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.72,,,,2
2021-08,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.99,,,,2
2021-09,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.81,,,,2
2021-09,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.84,,,,2
2021-09,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.75,,,,2
2021-09,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.64,,,,2
2021-09,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.78,,,,2
2021-09,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.03,,,,2
2021-09,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.69,,,,2
2021-09,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.69,,,,2
2021-09,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.69,,,,2
2021-09,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.73,,,,2
2021-09,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.97,,,,2
2021-10,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.73,,,,2
2021-10,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.78,,,,2
2021-10,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.51,,,,2
2021-10,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.46,,,,2
2021-10,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.60,,,,2
2021-10,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.96,,,,2
2021-10,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.63,,,,2
2021-10,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.59,,,,2
2021-10,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.59,,,,2
2021-10,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.71,,,,2
2021-10,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.86,,,,2
2021-11,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.66,,,,2
2021-11,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.86,,,,2
2021-11,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.70,,,,2
2021-11,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.68,,,,2
2021-11,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.71,,,,2
2021-11,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.64,,,,2
2021-11,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.59,,,,2
2021-11,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.55,,,,2
2021-11,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.57,,,,2
2021-11,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.66,,,,2
2021-11,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.85,,,,2
2021-12,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.76,,,,2
2021-12,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.88,,,,2
2021-12,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.75,,,,2
2021-12,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.75,,,,2
2021-12,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.83,,,,2
2021-12,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,1.76,,,,2
2021-12,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.67,,,,2
2021-12,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.78,,,,2
2021-12,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.75,,,,2
2021-12,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.84,,,,2
2021-12,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.91,,,,2
2022-01,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,1.88,,,,2
2022-01,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,1.66,,,,2
2022-01,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,1.80,,,,2
2022-01,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,1.80,,,,2
2022-01,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,1.90,,,,2
2022-01,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.01,,,,2
2022-01,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.82,,,,2
2022-01,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.66,,,,2
2022-01,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.71,,,,2
2022-01,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.80,,,,2
2022-01,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,1.97,,,,2
2022-02,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.00,,,,2
2022-02,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.04,,,,2
2022-02,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.03,,,,2
2022-02,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.02,,,,2
2022-02,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.13,,,,2
2022-02,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.30,,,,2
2022-02,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.90,,,,2
2022-02,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.78,,,,2
2022-02,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.81,,,,2
2022-02,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.89,,,,2
2022-02,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.00,,,,2
2022-03,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.07,,,,2
2022-03,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.36,,,,2
2022-03,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.07,,,,2
2022-03,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.04,,,,2
2022-03,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.13,,,,2
2022-03,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.39,,,,2
2022-03,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,1.99,,,,2
2022-03,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,1.79,,,,2
2022-03,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,1.88,,,,2
2022-03,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,1.90,,,,2
2022-03,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.07,,,,2
2022-04,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.35,,,,2
2022-04,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.21,,,,2
2022-04,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.33,,,,2
2022-04,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.27,,,,2
2022-04,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.34,,,,2
2022-04,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.72,,,,2
2022-04,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.20,,,,2
2022-04,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.21,,,,2
2022-04,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.19,,,,2
2022-04,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.34,,,,2
2022-04,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.41,,,,2
2022-05,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.46,,,,2
2022-05,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.61,,,,2
2022-05,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.58,,,,2
2022-05,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.64,,,,2
2022-05,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.63,,,,2
2022-05,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.71,,,,2
2022-05,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.31,,,,2
2022-05,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.28,,,,2
2022-05,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.36,,,,2
2022-05,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.41,,,,2
2022-05,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.55,,,,2
2022-06,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.42,,,,2
2022-06,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.48,,,,2
2022-06,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.51,,,,2
2022-06,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.49,,,,2
2022-06,New Brunswick,2021A000213,"Avocado, unit",Dollars,81,units,0,v1159447123,4.29,2.53,,,,2
2022-06,Quebec,2021A000224,"Avocado, unit",Dollars,81,units,0,v1159447163,5.29,2.58,,,,2
2022-06,Ontario,2021A000235,"Avocado, unit",Dollars,81,units,0,v1159447203,6.29,2.32,,,,2
2022-06,Manitoba,2021A000246,"Avocado, unit",Dollars,81,units,0,v1159447243,7.29,2.31,,,,2
2022-06,Saskatchewan,2021A000247,"Avocado, unit",Dollars,81,units,0,v1159447283,8.29,2.34,,,,2
2022-06,Alberta,2021A000248,"Avocado, unit",Dollars,81,units,0,v1159447323,9.29,2.30,,,,2
2022-06,British Columbia,2021A000259,"Avocado, unit",Dollars,81,units,0,v1159447363,10.29,2.54,,,,2
2022-07,Canada,2021A000011124,"Avocado, unit",Dollars,81,units,0,v1353834299,11.29,2.19,,,,2
2022-07,Newfoundland and Labrador,2021A000210,"Avocado, unit",Dollars,81,units,0,v1159447003,1.29,2.21,,,,2
2022-07,Prince Edward Island,2021A000211,"Avocado, unit",Dollars,81,units,0,v1159447043,2.29,2.07,,,,2
2022-07,Nova Scotia,2021A000212,"Avocado, unit",Dollars,81,units,0,v1159447083,3.29,2.02,,,,2
